year,week,county,aqi,so2,co,o3,pm10,pm25,no2,no,nox,auri_visits,ili_visits,opna_visits,temp_c,rh_pct,pop_cnt
2024,15,新竹市,62,1.0593939393939396,0.3541566265060241,33.03575757575757,28.266666666666666,,,,,7388,2987,1615,23.552694610778445,82.42514970059881,457242
2024,15,新竹縣,59.01197604790419,0.8675925925925927,0.2976380368098159,32.77515337423313,27.81097561,,,,,12009,2059,1054,22.767065868263472,89.67065868263474,594641
2024,15,桃園市,57.99001996007984,1.4478170478170478,0.4462795477903392,32.26680455015512,32.54294478527607,,,,,40246,8919,3567,22.630249500998005,88.48502994011976,2338648
2024,15,澎湖縣,56.35928143712575,0.97625,0.2251219512195122,53.44347826086956,23.46385542168675,,,,,1754,138,74,25.038922155688624,78.65269461077844,107901
2024,15,臺中市,63.496007984031934,1.2300507614213196,0.3552923387096774,31.82816326530612,38.23076923076923,,,,,52542,15501,7565,24.85556886227545,81.40838323353294,2860601
2024,15,臺北市,61.59623609923011,1.1195993031358884,0.4471267361111111,33.30156657963447,30.70541958041958,,,,,44580,9515,5595,22.518812375249503,85.10607356715141,2490869
2024,15,臺南市,69.77604790419161,1.255719557195572,0.3022127139364303,34.94152334152334,45.04842615012107,,,,,27036,7488,3848,26.56571856287425,77.82934131736526,1858651
2024,15,臺東縣,32.69760479041916,0.6446483180428135,0.2015151515151515,31.73836858006042,19.42900302114804,,,,,3724,862,400,24.819461077844316,80.53592814371258,210219
2024,15,花蓮縣,44.23952095808383,0.6993939393939395,0.2536746987951807,33.7030303,19.03012048192771,,,,,3999,840,482,24.377844311377245,88.64071856287426,315374
2024,15,苗栗縣,60.03393213572854,1.560618556701031,0.3032860040567952,31.553830227743276,34.2,,,,,11580,1741,712,23.306786427145703,84.57485029940119,532854
2024,15,連江縣,75.91616766467065,0.9103030303030304,0.230060606,54.31515151515151,37.85454545454545,,,,,138,26,24,17.41257485,78.44311377245509,13950
2024,15,金門縣,71.08982035928143,1.5084848484848483,0.3142771084337349,44.01626506024096,33.03012048192771,,,,,2264,112,64,20.890196078431373,82.37125748502994,143601
2024,15,雲林縣,67.57035928143712,1.6255673222390317,0.277250755,37.70166919575114,46.05597579425113,,,,,14438,2261,1193,25.1999002,82.19061876247505,658427
2024,15,高雄市,62.84200829111009,1.516994382022472,0.318544776,33.84423617619494,38.68735417638824,,,,,48811,7912,2756,27.738205407367083,74.97818,2731412
2024,16,南投縣,67.61876248,0.8662576687116564,0.2383132530120482,31.287854251012146,36.00606060606061,,,,,7871,1619,873,27.22345309381237,76.46706586826348,472299
2024,16,嘉義市,58.07185628742515,1.2796296296296297,0.2304216867469879,33.65757575757576,33.22891566,,,,,5312,1296,589,28.025149700598803,71.68862275449102,262177
2024,16,嘉義縣,64.10778443113773,1.3846394984326018,0.2382882882882882,30.95301204819277,38.86404833836858,,,,,8541,1038,505,27.80718562874252,76.24251497005989,478786
2024,16,基隆市,56.77844311377245,1.1910179640718563,0.3202994011976048,35.037125748502994,32.07831325301205,,,,,5957,1146,695,26.10239520958084,80.48502994011976,361441
2024,16,宜蘭縣,51.37125748502994,0.712874251,0.27005988,31.20988023952096,30.936555891238672,,,,,8353,2181,1287,26.416467065868265,86.41616766467065,449212
2024,16,屏東縣,45.40239520958084,0.7498136645962733,0.1894444444444444,32.29671532846716,29.81044957472661,,,,,13670,2729,1167,28.410379241516967,72.99201596806387,789239
2024,16,彰化縣,66.00358852,1.647584541062802,0.2387410071942446,32.00481347773766,43.60434258,,,,,20757,4834,2129,27.30284431137725,79.500499,1225675
2024,16,新北市,62.42330723169047,1.0561113732892875,0.404573028,28.69155326137963,36.21737111007896,,,,,77218,12803,5406,26.17014607149338,81.50898203592814,4047001
2024,16,新竹市,64.31736526946108,1.2574850299401197,0.3151497005988024,29.15688622754491,31.04216867,,,,,6930,3080,1578,26.27185628742515,80.15568862,457242
2024,16,新竹縣,64.04790419161677,0.6726643598615917,0.2678443113772455,28.665165165165167,31.16060606060606,,,,,11064,2185,1088,24.94880239520958,87.55089820359281,594641
2024,16,桃園市,63.43113772,1.2347165991902835,0.3822389558232931,28.829929221435798,36.421370967741936,,,,,37484,8733,3409,25.623433133732537,83.90459081836327,2338648
2024,16,澎湖縣,48.10778443113772,0.806790123,0.2011111111111111,40.11288343558282,26.41358024691358,,,,,1646,182,77,27.48109756097561,78.79268292682927,107901
2024,16,臺中市,58.921157684630735,1.2289340101522843,0.2832998996990973,32.22409638554217,35.493467336683416,,,,,49468,15064,7499,27.839041916167663,74.69580838323354,2860601
2024,16,臺北市,65.03592814371258,0.9731814198071868,0.4541608996539792,28.61711322,35.498692240627726,,,,,41995,9893,5820,25.73676646706587,78.78280581693755,2490869
2024,16,臺南市,53.99281437125749,0.8362530413625304,0.2481432038834951,30.24441747572816,33.765700483091784,,,,,25498,7409,3676,28.149650698602795,76.67065868263474,1858651
2024,16,臺東縣,37.808383233532936,0.7766355140186916,0.192716049,26.9175,25.559270516717326,,,,,3215,798,423,26.987425149700595,78.06886228,210219
2024,16,花蓮縣,51.37125748502994,0.5,0.2269879518072289,29.824848484848488,25.81927710843373,,,,,3650,825,453,26.85508982035928,87.55089820359281,315374
2024,16,苗栗縣,60.50698602794411,1.5168016194331984,0.2573588709677419,31.24507042253521,35.467871485943775,,,,,11252,2015,841,26.22674650698603,79.91816367,532854
2024,16,連江縣,76.19161676646706,0.6576687116564417,0.2600613496932515,48.99382716049383,50.17575757575757,,,,,104,42,33,20.477844311377247,88.28143713,13950
2024,16,金門縣,71.59281437125749,1.0779141104294478,0.2496932515337423,35.542073170731705,38.72727272727273,,,,,1894,143,70,23.62095808383233,90.31736526946108,143601
2024,16,雲林縣,62.36377245508982,1.3942161339421613,0.2341229385307346,31.869079939668172,40.73524962178517,,,,,13260,2316,1215,27.66601796407186,78.29341317,658427
2024,16,高雄市,49.56195301704284,1.239079379990606,0.265229698,28.805172413793105,28.585468095016303,,,,,45655,8302,2974,28.650176918889493,75.24872981310106,2731412
2024,17,南投縣,53.87425149700599,0.8397959183673469,0.2598760330578512,26.06967871485944,25.07429718875502,,,,,7357,1482,883,25.07624750499002,84.02195608782435,472299
2024,17,嘉義市,54.80239520958084,1.635185185185185,0.263433735,30.026506024096385,24.187878787878788,,,,,5147,1243,518,26.819760479041918,76.13333333333334,262177
2024,17,嘉義縣,60.41017964071856,1.366564417177914,0.2809638554216867,29.340061162079515,28.75454545454545,,,,,8650,1035,532,26.69880239520958,80.71856287,478786
2024,17,基隆市,46.17964071856287,1.1858024691358025,0.3320858895705522,29.695,22.98795180722892,,,,,5884,1244,753,24.43473053892216,88.8502994,361441
2024,17,宜蘭縣,46.8502994,1.0819018404907974,0.2888990825688073,30.142987804878047,24.75,,,,,8820,2142,1270,25.15508982035928,89.42814371257485,449212
2024,17,屏東縣,50.046706586826346,0.795721271,0.2025153374233129,34.2985258,24.712212817412333,,,,,13697,2513,1054,27.209181636726548,77.95608782,789239
2024,17,彰化縣,58.46227545,1.4816849816849818,0.2682608695652174,31.06341463414634,27.56779661016949,,,,,21191,4637,2108,26.13557884231537,83.81736526946108,1225675
2024,17,新北市,56.443574389682176,0.9756846081208688,0.4470275314979001,27.05983992467043,26.88341848583372,,,,,79098,13587,5452,24.861304663400475,88.10342950462712,4047001
2024,17,新竹市,55.87425149700599,0.7644171779141103,0.3592073170731707,29.08695652173913,19.883435582822084,,,,,7402,2945,1612,25.298802395209577,82.52694610778443,457242
2024,17,新竹縣,52.93113772,0.7301639344262295,0.2835045317220543,28.447706422018346,20.86102719033233,,,,,12021,2173,1066,24.37365269461078,88.90718562874251,594641
2024,17,桃園市,55.34830339321357,1.102171664943123,0.4419191919191919,27.60303336703741,26.40283400809717,,,,,38301,8473,3394,24.556287425149694,89.06187625,2338648
2024,17,澎湖縣,54.125748502994014,0.7837349397590361,0.2226506024096385,44.77515151515152,18.945454545454545,,,,,1637,199,78,22.25121951219512,83.47014925373135,107901
2024,17,臺中市,52.59481037924152,1.1501516683518709,0.3158064516129032,30.938321536905967,23.932254802831142,,,,,49824,14371,7266,26.26802395209581,78.43473053892215,2860601
2024,17,臺北市,59.869974337040205,1.0256161971830986,0.4870286707211121,27.256495204882302,26.153643546971026,,,,,41839,9914,5690,24.44131736526946,84.53122326775022,2490869
2024,17,臺南市,55.10885167464115,1.0764488286066585,0.2755528255528255,28.496654275092936,28.38546798029557,,,,,26753,7567,3564,27.00873253493014,80.36576846307386,1858651
2024,17,臺東縣,38.31137724550898,0.4886503067484662,0.212090909,30.77222222222222,20.88821752265861,,,,,3317,826,433,25.859580838323357,81.21856287,210219
2024,17,花蓮縣,47.43712574850299,0.4920245398773006,0.2721212121212121,31.673006134969324,18.33093525179856,,,,,3637,759,429,25.61017964071856,88.30538922155688,315374
2024,17,苗栗縣,54.16167664670659,1.4911646586345382,0.2593158953722334,34.05030181086519,23.11445783,,,,,11589,1959,735,25.22135728542914,80.56387225548902,532854
2024,17,連江縣,69.23353293413173,0.8506024096385542,0.2939156626506024,53.56,32.84939759036145,,,,,107,52,41,19.32994011976048,85.80838323353294,13950
2024,17,金門縣,54.29940119760479,1.2765432098765432,0.2893333333333333,38.34848484848485,23.126506024096383,,,,,1872,121,70,22.98982035928144,93.59880239520956,143601
2024,17,雲林縣,56.63922155688623,1.1506870229007635,0.254251135,31.17678300455235,27.696646341463413,,,,,13241,2318,1164,26.541467065868265,84.55239520958084,658427
2024,17,高雄市,53.74217311233886,1.383042040623524,0.307758945,28.58878816793893,26.67785547785548,,,,,46101,8470,2990,27.412774451097803,79.44438395935403,2731412
2024,18,南投縣,51.17165668662675,0.9710526315789474,0.2690019960079841,35.10618762,25.85542168674699,,,,,8635,1527,931,25.79740518962076,81.18962075848303,472299
2024,18,嘉義市,53.34730538922156,1.692168674698795,0.30988024,35.554491017964075,27.602409638554217,,,,,5848,1448,560,26.47185628742515,77.28143713,262177
2024,18,嘉義縣,52.458083832335326,1.5109756097560976,0.2896407185628742,38.849848942598186,28.308157099697887,,,,,9630,1150,584,26.16497005988024,80.87125748502994,478786
2024,18,基隆市,39.89820359281437,1.0203592814371258,0.3156287425149701,37.86946107784431,19.36144578313253,,,,,6483,1266,738,24.62934131736527,83.60479041916167,361441
2024,18,宜蘭縣,39.23053892215569,0.8831831831831832,0.2737837837837837,36.78715596330275,19.23795180722892,,,,,10043,2308,1403,25.32365269461078,87.55089820359281,449212
2024,18,屏東縣,54.19880239520958,1.0242803504380475,0.230844553,44.02256097560976,25.641625615763548,,,,,15024,2721,1141,28.56596806387225,71.80239520958084,789239
2024,18,彰化縣,48.75209580838323,1.4152147239263804,0.2762815884476534,40.65090252707581,25.399276236429436,,,,,22839,4572,2063,25.707085828343317,82.53842315,1225675
2024,18,新北市,46.92261630584984,0.8708801498127341,0.3670060437006043,39.62237762237762,20.939972080037226,,,,,85509,13222,5604,25.427426964253318,79.51083287969516,4047001
2024,18,新竹市,48.23952095808383,1.144311377245509,0.3051497005988024,41.58502994011976,16.775757575757577,,,,,7854,2916,1720,25.848502994011977,76.52694610778443,457242
2024,18,新竹縣,46.67664670658683,0.8304878048780487,0.2538066465256797,41.52680722891567,16.522935779816514,,,,,12517,2213,1165,25.01197604790419,81.71257485,594641
2024,18,桃園市,46.00598802,1.1913669064748202,0.35496,40.75431726907631,19.81383519837233,,,,,42316,8728,3666,25.288423153692616,80.71057884231537,2338648
2024,18,澎湖縣,63.66467065868263,0.88373494,0.2178313253012048,56.040361445783134,16.812121212121212,,,,,1858,138,26,21.868387096774192,93.19230769,107901
2024,18,臺中市,43.46806387225549,1.1197154471544717,0.3029789368104313,37.48098591549296,21.64156626506024,,,,,53563,14413,7606,26.36059880239521,78.0502994,2860601
2024,18,臺北市,47.90932420872541,1.0061908856405848,0.4037328767123287,39.395442820292345,19.90751944684529,,,,,45689,9629,5430,25.06497005988024,75.78272027373824,2490869
2024,18,臺南市,52.06586826347306,1.0126213592233009,0.3185024154589372,36.52521109770808,29.57990314769976,,,,,30339,8296,4191,26.792764471057883,79.71906187624751,1858651
2024,18,臺東縣,38.75449101796407,1.000326797385621,0.2130838323353293,34.443373493975905,20.09638554216868,,,,,3487,840,416,26.74071856287425,80.18562874251496,210219
2024,18,花蓮縣,45.38922155688623,0.6802395209580838,0.2694011976047904,37.43592814371257,16.548192771084338,,,,,3931,849,488,25.888622754491017,87.67664670658682,315374
2024,18,苗栗縣,45.32335329341317,1.545490981963928,0.2460160965794768,42.05531062124248,19.559356136820927,,,,,12433,1971,876,25.26666666666667,77.98602794411177,532854
2024,18,連江縣,60.946107784431135,0.7766467065868263,0.2216167664670658,56.26646706586826,25.57831325301205,,,,,135,46,32,19.707784431137725,79.82634730538922,13950
2024,18,金門縣,57.221556886227546,1.151219512195122,0.2496407185628742,51.67724550898204,19.13855421686747,,,,,1990,103,75,22.864670658682638,83.67065868263474,143601
2024,18,雲林縣,49.52844311377245,1.320211161387632,0.2581681681681682,41.12477477477477,26.832579185520363,,,,,14600,2488,1215,26.195359281437124,83.25898203592814,658427
2024,18,高雄市,54.22432058959005,1.6481412639405206,0.3559833795013851,36.97782931,29.21003717472119,,,,,52734,8219,3033,28.122223734349483,73.38500272182907,2731412
2024,19,南投縣,75.61477045908184,1.2519114688128774,0.2967871485943775,40.53661971830986,40.97991967871486,,,,,9453,1324,854,26.766467065868262,75.84530938123753,472299
2024,19,嘉義市,76.19161676646706,2.178181818181818,0.3408484848484848,41.24121212121212,45.54216867469879,,,,,5978,1461,591,27.58862275449102,71.82634730538922,262177
2024,19,嘉義縣,71.37724550898204,1.8465045592705167,0.2945625,43.77347561,43.52870090634441,,,,,10531,1200,623,27.15508982035928,71.40119760479043,478786
2024,19,基隆市,59.73053892215569,1.127710843373494,0.319156627,48.553333333333335,26.07831325301205,,,,,6696,1220,809,25.608982035928143,75.79640718562874,361441
2024,19,宜蘭縣,47.23053892215569,1.1681818181818182,0.2847272727272728,41.98024316109422,24.936746987951807,,,,,11278,2361,1507,25.961077844311376,78.31137724550898,449212
2024,19,屏東縣,59.78443113772455,0.9897058823529412,0.2257645631067961,46.38592233009709,31.57951807228916,,,,,16334,2846,1310,28.602794411177648,70.36127744510978,789239
2024,19,彰化縣,66.38443113772455,1.8579078455790785,0.3368891687657431,41.07877652933833,44.51481481481481,,,,,24664,4429,2186,26.53478043912176,77.73353293413173,1225675
2024,19,新北市,65.30907415937357,1.1743110695936478,0.3841861552853133,46.83341132428638,30.56730321378668,,,,,91061,12493,5933,26.137883324260567,71.65481763745237,4047001
2024,19,新竹市,65.53293413173652,1.44,0.3576969696969697,42.32121212121212,28.93975903614458,,,,,8159,2850,1780,26.44850299401197,69.88023952095809,457242
2024,19,新竹縣,67.44910179640719,1.3911585365853658,0.2931306990881459,45.24285714285714,28.768996960486323,,,,,13239,2097,1155,25.579640718562874,73.77544910179641,594641
2024,19,桃園市,64.92215568862275,1.5268958543983822,0.4078931451612903,45.75819838,32.428140703517585,,,,,45094,7709,3529,25.982115768463075,71.73413173652695,2338648
2024,19,澎湖縣,68.72455089820359,1.047590361445783,0.227289157,57.87590361445783,20.048192771084334,,,,,2098,130,30,26.389221556886227,86.55089820359281,107901
2024,19,臺中市,65.11077844311377,1.3872708757637473,0.3548020304568528,40.10727272727272,38.46619576185671,,,,,56632,13801,7611,27.17440119760479,72.53072289156627,2860601
2024,19,臺北市,65.39606501283149,1.2366233766233763,0.4054458874458874,47.52093639575971,29.86316695,,,,,47497,9286,5913,25.63253493013972,69.11548331907613,2490869
2024,19,臺南市,64.44550898203593,1.1519277108433734,0.2937951807228915,41.62442563482467,42.80579010856454,,,,,32440,8413,4224,27.87934131736527,74.61676646706587,1858651
2024,19,臺東縣,38.88622754491018,0.9362804878048782,0.2136585365853658,37.84860681114552,22.42378048780488,,,,,3829,867,442,26.00808383233533,76.61676646706587,210219
2024,19,花蓮縣,47.75449101796407,0.6650306748466258,0.2543636363636363,40.78373493975904,19.26060606060606,,,,,4505,866,582,25.75808383233533,81.80239520958084,315374
2024,19,苗栗縣,63.243512974051896,1.6070281124497992,0.2905220883534136,43.30302419354839,33.54016064257028,,,,,13001,1717,818,25.68043912175649,74.28343313373254,532854
2024,19,連江縣,73.95808383233533,1.0602409638554218,0.3068674698795181,56.50666666666667,30.533742331288344,,,,,107,22,14,21.35988023952096,77.72455089820359,13950
2024,19,金門縣,76.16167664670658,1.356097561,0.2966666666666667,54.222424242424246,32.18674698795181,,,,,1976,111,81,24.72215568862276,75,143601
2024,19,雲林縣,69.93712575,1.7374429223744292,0.3054878048780488,42.977492447129904,44.79305135951662,,,,,15547,2289,1231,27.080139720558883,77.88872255489022,658427
2024,19,高雄市,61.80101335789959,1.579660217,0.3134654850746269,42.284475524475525,37.22248026010218,,,,,55225,8165,3283,28.80272636545092,71.00512611141353,2731412
2024,20,南投縣,72.13737373737374,1.2991902834008096,0.2782828282828283,44.22848484848485,39.01832994,,,,,9618,1442,954,25.690243902439025,73.22626262626262,472299
2024,20,嘉義市,68.71515151515152,2.5103658536585365,0.3086666666666666,45.04878048780488,47.28048780487805,,,,,6489,1448,633,26.191463414634143,66.64242424242424,262177
2024,20,嘉義縣,68.76060606060607,2.1904615384615385,0.2566564417177914,48.91748466257669,47.60550458715596,,,,,11282,1264,750,25.54786585365854,63.87878787878788,478786
2024,20,基隆市,49.096969696969694,1.201840490797546,0.2690853658536585,43.28475609756097,29.21951219512195,,,,,6488,1195,825,22.80243902439024,78.25609756,361441
2024,20,宜蘭縣,44.15151515151515,1.1807453416149067,0.2170212765957447,41.551829268292686,27.604294478527606,,,,,11600,2359,1665,23.79030303030303,76.7030303,449212
2024,20,屏東縣,71.11151515151515,1.0140506329113923,0.2182592592592592,53.00184501845018,37.52136752136752,,,,,16558,2763,1258,27.64353535353536,71.47979797979798,789239
2024,20,彰化縣,64.41090909090909,1.999127182044888,0.2603367875647668,49.58739184177997,44.04145728643216,,,,,25725,4197,2313,25.233180894308944,70.31313131313131,1225675
2024,20,新北市,57.35524475524476,1.0891509433962263,0.3256238273921201,43.65487059,33.54674220963173,,,,,91811,11933,6118,23.670440771349863,71.37415212733394,4047001
2024,20,新竹市,61.2969697,1.6835365853658537,0.2904268292682927,48.62439024390244,31.97560975609756,,,,,8387,3048,2026,24.59939024390244,67.94936709,457242
2024,20,新竹縣,64.34545454545454,1.285173501577287,0.2385670731707317,48.35640243902439,30.664634146341463,,,,,13843,2066,1160,23.72030303030303,72.87730061349693,594641
2024,20,桃園市,56.23737373737374,1.629356846473029,0.344480987,45.970093457943925,34.669734151329244,,,,,45257,7371,3716,23.51022222222222,70.00989898989899,2338648
2024,20,澎湖縣,76,1.1993788819875777,0.1799378881987577,61.452173913043474,24.404907975460123,,,,,2116,204,90,25.60121951219513,77.60975609756098,107901
2024,20,臺中市,59.00606060606061,1.382974358974359,0.2758012170385395,46.232008154943934,36.36012207527976,,,,,58304,13936,8586,25.69776422764228,65.74585858585858,2860601
2024,20,臺北市,56.251948051948055,1.0642482517482517,0.3621496953872933,43.03482064741908,31.85839160839161,,,,,48893,8944,6168,23.11620202020202,70.39151515151515,2490869
2024,20,臺南市,69.25333333333333,1.7795620437956203,0.2874060606060606,46.606723716381424,51.16219512195122,,,,,33596,7895,4225,26.476969696969697,68.46363636363637,1858651
2024,20,臺東縣,45.02424242424242,0.6222560975609756,0.2101223241590214,41.78593272171254,27.75840978593272,,,,,3933,769,441,24.77090909090909,76.81818181818181,210219
2024,20,花蓮縣,51.95757575757576,0.9163636363636364,0.2356969696969697,43.55939393939394,28.945121951219512,,,,,4936,838,570,24.590243902439024,80.10303030303031,315374
2024,20,苗栗縣,60.88080808080808,1.7402834008097168,0.23208502,48.87004048582996,33.359756097560975,,,,,13051,1748,894,23.797154471544715,71.63131313131312,532854
2024,20,連江縣,65.64848484848486,1.1787878787878787,0.2323030303030303,57.64242424242424,33.21341463414634,,,,,145,30,23,20.644848484848485,65.32926829268293,13950
2024,20,金門縣,69.95151515151515,1.809090909090909,0.2305454545454545,55.23780487804878,35.957317073170735,,,,,1855,78,57,23.933333333333334,59.8375,143601
2024,20,雲林縣,67.34545454545454,1.8557427258805512,0.2476407914764078,49.98429878,45.535987748851454,,,,,16112,2088,1268,25.589343434343437,72.4530303,658427
2024,20,高雄市,74.31981351981352,1.8120247148288973,0.3366979802724283,48.29141651031895,48.010849056603774,,,,,55799,7934,3439,27.960693296602383,68.45693296602389,2731412
2024,21,南投縣,48.65269461077844,0.906060606,0.2548192771084338,25.781578947368423,28.044176706827308,,,,,8669,1373,893,26.131536926147707,86.50099800399201,472299
2024,21,嘉義市,60.66467065868263,2.471686746987952,0.2891566265060241,28.48554217,33.56024096385542,,,,,5878,1302,645,27.762874251497003,80.07185628742515,262177
2024,21,嘉義縣,68.08083832335329,1.7901234567901234,0.2635889570552147,28.04875776397516,38.03669724770642,,,,,10003,1165,671,27.51497005988024,79.92215568862275,478786
2024,21,基隆市,25.820359281437124,0.5066666666666666,0.2312727272727273,21.909756097560976,12.349397590361448,,,,,5676,1195,856,25.217964071856287,92.07784431137723,361441
2024,21,宜蘭縣,24.122754491017965,0.6801223241590214,0.2043292682926829,23.78201219512195,12.854545454545455,,,,,10205,2056,1483,26.039520958083838,93.22155688622756,449212
2024,21,屏東縣,47.18083832335329,0.9572319201995012,0.1967073170731707,33.178368355995055,26.38095238095238,,,,,15078,2637,1208,28.98732535,76.31437125748504,789239
2024,21,彰化縣,56.52455089820359,1.7748768472906404,0.2938760631834751,29.14205378973105,34.65060240963855,,,,,22675,3825,2244,27.40244510978044,88.06387225548902,1225675
2024,21,新北市,33.16950713956702,0.7132929104477612,0.3576894467689446,22.29995335820896,14.516024152345564,,,,,81828,10953,5827,26.04537742696425,89.33734349482852,4047001
2024,21,新竹市,31.88622754491018,0.7265432098765432,0.3026506024096386,26.117682926829268,14.08433734939759,,,,,7478,2782,1796,26.74910179640719,81.73652694610779,457242
2024,21,新竹縣,42.27245508982036,0.6461783439490446,0.2474320241691843,24.152567975830816,17.018072289156628,,,,,12017,2016,1156,25.772155688622757,90.27245508982035,594641
2024,21,桃園市,34.228542914171655,1.249746192893401,0.3737411526794742,22.419187817258884,16.274371859296483,,,,,39382,6621,3384,25.69131736526946,87.93912175648703,2338648
2024,21,澎湖縣,36.49101796407186,0.836196319,0.1780379746835443,39.39259259259259,11.736842105263158,,,,,2028,134,61,27.026060606060607,95.89090909090908,107901
2024,21,臺中市,52.91317365269461,1.164430894308943,0.325055388,28.56977459016393,29.02814070351759,,,,,52263,12586,7937,27.70347305389221,80.99640718562874,2860601
2024,21,臺北市,33.770744225834044,0.7912049252418646,0.3853032928942807,21.06255506607929,13.692107545533393,,,,,42779,8605,5893,25.64241516966068,87.57313943541489,2490869
2024,21,臺南市,69.16646706586826,1.3260975609756098,0.2972141119221411,30.504773561811508,39.94444444444444,,,,,29659,7288,4106,28.248552894211574,80.47504990019961,1858651
2024,21,臺東縣,22.74850299401197,0.4825688073394495,0.1556325301204819,22.722727272727276,13.21818181818182,,,,,3681,676,356,26.929041916167662,85.55389221556887,210219
2024,21,花蓮縣,29.706586826347305,0.7103658536585366,0.2231927710843373,25.26445783,11.26060606060606,,,,,4555,760,505,26.517964071856287,92.38922155688624,315374
2024,21,苗栗縣,44.71057884231537,1.424949290060852,0.2507676767676767,27.72959183673469,22.243460764587525,,,,,11621,1456,784,26.06127744510978,85.85828343313374,532854
2024,21,連江縣,40.622754491017965,0.6114457831325302,0.1522289156626506,41.40303030303031,17.19277108433735,,,,,145,23,21,21.71437125748503,93.40718562874252,13950
2024,21,金門縣,46.23952095808383,1.06625,0.27975,33.083229813664595,17.271084337349397,,,,,1534,56,45,23.34457831325301,90.78443113772455,143601
2024,21,雲林縣,53.790419161676645,1.469076923076923,0.2484939759036144,28.573141122913505,34.470499243570345,,,,,14224,1811,1119,27.424750499001995,88.04690618762476,658427
2024,21,高雄市,60.59880239520958,1.629513564078578,0.3287140204271123,31.49229332087809,34.401582131223826,,,,,52239,7548,3419,29.061177644710583,74.72169298,2731412
2024,22,南投縣,38.94411177644711,0.8377245508982035,0.2153892215568862,21.156136820925557,25.076305220883533,,,,,8223,1476,917,27.108383233532937,88.19560878243513,472299
2024,22,嘉義市,39.041916167664674,1.632934131736527,0.2288622754491018,24.723952095808382,26.25301204819277,,,,,5644,1319,595,28.24850299401197,83.35928143712574,262177
2024,22,嘉義縣,43.221556886227546,1.2589123867069487,0.2244311377245508,24.255182926829267,27.45619335347432,,,,,9505,1085,622,28.13323353293413,79.85628743,478786
2024,22,基隆市,35.44311377245509,1.1395209580838324,0.2757485029940119,28.945508982035925,23.512048192771083,,,,,6247,1299,838,26.07365269461078,86.2994012,361441
2024,22,宜蘭縣,29.068862275449103,0.8793939393939394,0.2253293413173653,26.548012232415903,22.338368580060425,,,,,10109,2312,1518,26.76077844311377,88.7994012,449212
2024,22,屏東縣,29.4251497,0.5824341279799247,0.1427370948379351,24.188349514563107,18.365617433414045,,,,,15087,2617,1188,28.769461077844312,81.65668663,789239
2024,22,彰化縣,41.01077844311377,1.2295893719806763,0.2133253301320528,26.25048309178744,26.81544028950543,,,,,22179,3994,2114,28.237425149700595,85.33083832335329,1225675
2024,22,新北市,40.87609396591432,0.8614597861459786,0.3623553910226746,28.143906976744187,24.573023255813958,,,,,84746,11559,5804,26.784461077844316,83.98300368959052,4047001
2024,22,新竹市,36.08982035928144,0.7301204819277108,0.26994012,29.87590361445783,19.266666666666666,,,,,7444,3004,1902,27.686826347305388,77.89221556886227,457242
2024,22,新竹縣,42.35928143712575,0.8957957957957958,0.2079341317365269,29.122658610271905,21.126506024096383,,,,,12201,2202,1056,26.820958083832338,83.33532934131736,594641
2024,22,桃園市,39.39421157684631,1.2004044489383217,0.3449045226130653,27.316089613034624,23.61345381526104,,,,,40430,6981,3220,26.60868263473054,82.54111776447105,2338648
2024,22,澎湖縣,33.76047904191617,0.9518072289156626,0.1703592814371257,33.43413173652694,13.21818181818182,,,,,1890,128,68,27.980838323353293,93.31137724550898,107901
2024,22,臺中市,37.94810379241517,1.0547208121827412,0.2510341365461847,25.096969696969698,22.418090452261307,,,,,50974,12128,7163,28.28718562874252,80.10658683,2860601
2024,22,臺北市,39.24636441402909,0.9933936651583712,0.3811389128559103,26.404235090751943,21.52155172413793,,,,,45620,9129,5997,26.33473053892215,82.63781009409752,2490869
2024,22,臺南市,38.50658683,0.8146732429099878,0.2235928143712574,21.196047904191616,24.002409638554216,,,,,30153,8279,4205,28.567664670658683,82.27245508982035,1858651
2024,22,臺東縣,24.04491017964072,0.444,0.1528443113772455,21.85242424242424,18.629518072289155,,,,,3543,739,419,27.37544910179641,85.07784431137725,210219
2024,22,花蓮縣,31.209580838323355,0.5898203592814372,0.2123952095808383,26.83413173652695,17.584615384615386,,,,,4262,835,570,27.309580838323352,89.48502994011976,315374
2024,22,苗栗縣,37.24550898203593,1.2388777555110222,0.1974698795180723,29.458517034068134,19.59758551307847,,,,,11872,1608,848,26.922155688622755,79.86826347305389,532854
2024,22,連江縣,51.76047904191617,0.741566265,0.1844311377245509,46.54251497005989,21.343373493975903,,,,,122,23,18,23.188622754491018,81.80239520958084,13950
2024,22,金門縣,48.15568862275449,0.9952095808383232,0.2100606060606061,31.72694610778443,18.75301204819277,,,,,1512,44,33,24.83772455,85.68862275449102,143601
2024,22,雲林縣,40.98802395209581,1.344311377245509,0.2149251497005987,25.112180451127816,27.59063444108761,,,,,13783,1869,1064,28.343712574850297,86.54640718562874,658427
2024,22,高雄市,31.76370336250576,1.3935016362786348,0.2556449375866851,19.539507892293408,19.091542750929367,,,,,49732,7056,3174,29.023003992015965,81.21257485,2731412
