year,week,county,aqi,so2,co,o3,pm10,pm25,no2,no,nox,auri_visits,ili_visits,opna_visits,temp_c,rh_pct,pop_cnt
2023,3,嘉義縣,62.06586826,1.708231707,0.333231707,33.29390244,47.56626506,,,,,10233,891,474,16.6008982,81.25449102,478786
2023,3,基隆市,45.94610778,1.118181818,0.358658537,34.5304878,25.80722892,,,,,7212,759,547,14.81385542,93.28313253,361441
2023,3,宜蘭縣,33.94610778,0.445528455,0.298272358,33.06782077,16.8608871,,,,,10090,1191,899,16.25808383,84.25748503,449212
2023,3,屏東縣,73.57365269,1.628501229,0.36856962,33.892089,44.10387985,,,,,16705,1939,995,20.47720884,71.89457831,789239
2023,3,彰化縣,53.31257485,1.551644336,0.34868932,32.75618932,39.74306393,,,,,26824,2283,1794,16.38283433,81.88572854,1225675
2023,3,新北市,44.48825426,0.813198685,0.396318011,32.23931262,25.12766945,,,,,94710,5251,3818,15.47712892,85.1815002,4047001
2023,3,新竹市,47.16167665,0.811585366,0.349151515,33.19878049,29.12883436,,,,,8652,1230,1018,15.21987952,85.74096386,457242
2023,3,新竹縣,41.78742515,0.962006079,0.300851064,33.96920732,22.20180723,,,,,11714,732,579,14.92650602,87.39820359,594641
2023,3,桃園市,47.43512974,1.207456588,0.372454361,32.29827586,28.3832998,,,,,42494,3702,2384,14.60698603,87.69001996,2338648
2023,3,澎湖縣,55.86227545,0.667682927,0.26347561,43.92969697,39.06060606,,,,,2135,50,48,15.97951807,76.62048193,107901
2023,3,臺中市,43.9245509,1.112158809,0.340170524,27.70829268,26.81081081,,,,,64631,9317,7044,16.38173653,78.27904192,2860601
2023,3,臺北市,42.27459367,1.022153025,0.384003543,31.58681416,20.08274648,,,,,48394,4511,3785,14.70899202,84.78728258,2490869
2023,3,臺南市,67.2245509,1.191102123,0.372552977,28.95941296,48.12977867,,,,,33749,4130,3197,17.63597804,74.18662675,1858651
2023,3,臺東縣,30.03592814,0.732268371,0.274386503,31.12752294,9.009463722,,,,,3864,389,301,18.82814371,76.21856287,210219
2023,3,花蓮縣,27.56886228,0.738787879,0.354484848,27.76727273,13.11445783,,,,,5290,647,470,18.36144578,82.14457831,315374
2023,3,苗栗縣,43.65469062,1.577505112,0.317116564,32.11536885,23.50301811,,,,,13943,964,604,14.60429142,88.59081836,532854
2023,3,連江縣,73.85628743,0.81402439,0.282606061,40.54242424,45.32317073,,,,,138,3,2,10.27636364,61.09638554,13950
2023,3,金門縣,63.38922156,1.498765432,0.361533742,33.03292683,40.70909091,,,,,2535,32,30,12.73414634,74.8969697,143601
2023,3,雲林縣,61.76946108,1.491047041,0.32100304,34.35471125,43.66263238,,,,,15948,1340,933,16.61806387,82.89870259,658427
2023,3,高雄市,78.47259327,1.750093985,0.45678538,26.22253521,53.61871508,,,,,57609,4222,2298,19.54036382,71.04567229,2731412
2023,4,南投縣,57.19760479,1.280080483,0.316573146,29.19001996,34.23694779,,,,,5477,447,372,15.69640719,63.15269461,472299
2023,4,嘉義市,62.77844311,1.773652695,0.325928144,32.36287425,46.93292683,,,,,3003,350,169,15.75748503,65.46107784,262177
2023,4,嘉義縣,71.79041916,1.47245509,0.275658683,35.27724551,60.84939759,,,,,5833,679,486,15.08203593,70.11676647,478786
2023,4,基隆市,47.97005988,1.179393939,0.300419162,33.3502994,31.27108434,,,,,3245,234,188,13.78263473,75.39520958,361441
2023,4,宜蘭縣,45.47704591,0.669537815,0.245578093,33.87560484,27.37651822,,,,,5272,482,358,14.66137725,68.77844311,449212
2023,4,屏東縣,60.60718563,1.3946924,0.30601476,35.37013301,37.68848485,,,,,9263,876,431,18.48912176,66.06886228,789239
2023,4,彰化縣,59.86706587,1.451260504,0.29206235,33.69892086,48.42699387,,,,,14359,1193,904,14.95748503,69.44011976,1225675
2023,4,新北市,51.61999079,0.904621072,0.321645161,31.25387097,32.52431681,,,,,38841,2604,1874,13.91355017,72.37490474,4047001
2023,4,新竹市,49.76646707,0.986419753,0.281497006,32.24431138,32.86746988,,,,,4049,450,380,13.68742515,71.37125749,457242
2023,4,新竹縣,49.85928144,0.86257485,0.249608434,32.98443114,30.22590361,,,,,5400,277,212,13.26976048,75.75449102,594641
2023,4,桃園市,52.28842315,1.053185035,0.279017051,32.298998,31.35282258,,,,,18313,2174,1531,12.99693613,75.72764471,2338648
2023,4,澎湖縣,49.37125749,0.819760479,0.214850299,42.33712575,31.45783133,,,,,1629,29,22,14.68203593,71.23353293,107901
2023,4,臺中市,50.18682635,1.126150121,0.282131737,30.74586826,32.54096386,,,,,27712,4278,3281,14.91125749,65.76646707,2860601
2023,4,臺北市,49.58083832,1.148744589,0.328112554,30.67504318,27.76434783,,,,,15829,1541,1258,13.0761477,73.45106929,2490869
2023,4,臺南市,71.38323353,1.088977956,0.303727455,33.30240481,56.96589769,,,,,16032,2245,1745,16.19371257,63.48353293,1858651
2023,4,臺東縣,37.7754491,0.871165644,0.238143713,30.62814371,17.08333333,,,,,2772,152,145,16.42994012,73.7754491,210219
2023,4,花蓮縣,39.2754491,0.870658683,0.273053892,30.73113772,23.45783133,,,,,3566,426,216,16.50838323,73.95209581,315374
2023,4,苗栗縣,49.62674651,1.34,0.25718,32.78942116,29.22845691,,,,,6637,474,290,13.08483034,75.86826347,532854
2023,4,連江縣,64.98802395,1.008484848,0.273554217,38.8502994,32.1030303,,,,,67,4,4,10.12874251,63.14545455,13950
2023,4,金門縣,83.91017964,1.350898204,0.329090909,34.1994012,49.69277108,,,,,826,8,7,12.21736527,74.40718563,143601
2023,4,雲林縣,66.08083832,1.434394904,0.267560241,35.2251497,53.45495495,,,,,9804,773,553,15.04191617,72.38473054,658427
2023,4,高雄市,70.89912483,1.571752196,0.356060046,33.58510148,50.83379759,,,,,29457,2113,1131,17.90973508,61.71874433,2731412
2023,5,南投縣,66.16167665,1.461044177,0.365220884,29.42676056,41.52008032,,,,,9851,817,608,17.24391218,64.16465863,472299
2023,5,嘉義市,85.8742515,2.892771084,0.415361446,30.52666667,62.72289157,,,,,5473,740,371,17.50299401,68.86746988,262177
2023,5,嘉義縣,82.16467066,1.867975831,0.324727273,37.4945122,59.10240964,,,,,9794,899,482,16.74161677,75.7754491,478786
2023,5,基隆市,49.77844311,1.404545455,0.374099379,33.70124224,31.82716049,,,,,7271,562,411,15.8945122,78.94512195,361441
2023,5,宜蘭縣,42.46307385,0.548837209,0.207154472,37.7062753,26.13617886,,,,,9501,1246,915,16.50958084,77.05421687,449212
2023,5,屏東縣,75.8,1.569082126,0.323285024,40.76977025,48.36154776,,,,,17200,2067,966,19.95848303,66.39720559,789239
2023,5,彰化縣,74.19520958,1.883636364,0.392746051,34.12860606,53.59854897,,,,,24410,2226,1640,16.5496507,74.27894212,1225675
2023,5,新北市,52.57669277,1.036325386,0.436530042,32.21133924,32.77401392,,,,,83372,5113,3512,16.40354745,71.614589,4047001
2023,5,新竹市,52.69461078,0.919393939,0.359939394,32.77939394,35.19277108,,,,,7582,1153,951,16.31616766,70.67664671,457242
2023,5,新竹縣,47.78143713,1.231117825,0.279486405,35.4776435,30.32024169,,,,,10728,748,590,16.03712575,73.3742515,594641
2023,5,桃園市,56.50299401,1.513298969,0.400518293,33.38698285,36.32056452,,,,,40653,3877,2520,15.87864271,73.36526946,2338648
2023,5,澎湖縣,59.50299401,0.807228916,0.221036585,51.54484848,38.6969697,,,,,2626,53,42,16.96467066,72.04191617,107901
2023,5,臺中市,64.02754491,1.531013431,0.399550971,27.98056581,42.57557437,,,,,57312,8576,6188,16.9441018,68.29730539,2860601
2023,5,臺北市,52.30111206,1.335608049,0.441837088,31.58078603,30.11375661,,,,,40481,4500,3762,15.70636727,72.68733961,2490869
2023,5,臺南市,83.82235529,1.581155015,0.376343434,32.07426545,59.93044355,,,,,30609,3724,2822,17.71556886,66.99401198,1858651
2023,5,臺東縣,35.36526946,0.73257329,0.208006042,34.68433735,15.95481928,,,,,4953,580,358,18.11497006,72.63473054,210219
2023,5,花蓮縣,34.05389222,0.812650602,0.264277108,30.41445783,20.26506024,,,,,6026,774,505,18.08502994,75.8742515,315374
2023,5,苗栗縣,53.2255489,1.690963855,0.298493976,33.74236948,32.42655936,,,,,12909,901,573,15.45808383,75.79441118,532854
2023,5,連江縣,72.34131737,1.470731707,0.289695122,43.60240964,39.78915663,,,,,114,8,8,10.90598802,66.92215569,13950
2023,5,金門縣,81.81437126,1.957228916,0.316506024,43.53939394,48.38181818,,,,,1992,30,29,13.66047904,69.71779141,143601
2023,5,雲林縣,79.18562874,1.654172989,0.312442748,38.36048632,56.5279879,,,,,15964,1193,706,16.76691617,76.40369261,658427
2023,5,高雄市,89.02210963,2.062235791,0.482034531,30.58327853,63.81873253,,,,,52549,4205,2094,19.40454092,63.70164217,2731412
2023,6,南投縣,65.92215569,1.353507014,0.39741483,21.25891784,39.08282828,,,,,8014,716,582,20.70738523,77.79441118,472299
2023,6,嘉義市,103.8862275,2.834730539,0.470778443,23.15449102,60.6402439,,,,,4690,703,412,20.20718563,84.22754491,262177
2023,6,嘉義縣,94.80538922,1.288821752,0.363543544,30.4,52.88217523,,,,,7756,815,472,18.93862275,90.99700599,478786
2023,6,基隆市,37.35928144,1.572891566,0.385421687,27.05481928,17.05454545,,,,,5723,506,360,18.15662651,96.45180723,361441
2023,6,宜蘭縣,29.68063872,0.685341365,0.270823293,28.47369478,16.66465863,,,,,8031,1150,918,20.06227545,87.42215569,449212
2023,6,屏東縣,68.17365269,1.26350365,0.282415049,31.37149817,39.64769976,,,,,14304,1911,879,24.00968064,76.4510978,789239
2023,6,彰化縣,67.21796407,1.684363636,0.411571947,27.56328029,42.45554202,,,,,21267,2168,1540,18.17040918,91.51846307,1225675
2023,6,新北市,46.48502994,0.823173569,0.512230983,24.16066108,20.944548,,,,,67937,4883,3377,18.38572854,92.53767011,4047001
2023,6,新竹市,52.10179641,0.757575758,0.422634731,25.17365269,31.3253012,,,,,6532,1095,878,17.01437126,96.89820359,457242
2023,6,新竹縣,49.32634731,0.8321875,0.368115502,19.40271084,24.98784195,,,,,8756,734,509,17.22155689,97.3502994,594641
2023,6,桃園市,48.83033932,1.080040527,0.459034205,25.22108495,23.24748491,,,,,33826,3516,2158,16.74373253,97.14091816,2338648
2023,6,澎湖縣,42.08982036,0.419620253,0.25373494,44.26144578,20.87878788,,,,,1867,61,56,18.26167665,88.7245509,107901
2023,6,臺中市,59.37245509,1.279372738,0.430108434,21.30645554,34.32,,,,,48212,7657,5564,19.40568862,85.76407186,2860601
2023,6,臺北市,47.62959795,1.027368421,0.529706897,23.03091703,19.55469423,,,,,32967,4143,3373,18.25560878,91.85799829,2490869
2023,6,臺南市,100.0963303,1.298735632,0.436237054,25.79665127,56.36908881,,,,,26086,3402,2458,20.68982036,80.86377246,1858651
2023,6,臺東縣,24.06287425,0.523780488,0.216366366,25.06036036,8.374622356,,,,,3571,512,337,21.90688623,88.70658683,210219
2023,6,花蓮縣,24.08982036,0.846107784,0.298263473,24.27185629,10.78313253,,,,,4450,686,500,21.3,93.5508982,315374
2023,6,苗栗縣,49.20359281,1.5018,0.35228,24.585,24.83333333,,,,,10969,805,488,16.81217565,96.84031936,532854
2023,6,連江縣,26.43975904,2.456338028,0.327142857,38.475,16.18987342,,,,,110,7,7,12.48313253,85.3373494,13950
2023,6,金門縣,47.8742515,1.370658683,0.369041916,30.95568862,20.61818182,,,,,1378,24,21,15.12228916,98.12650602,143601
2023,6,雲林縣,75.88023952,1.374811463,0.352736842,30.85780781,46.98190045,,,,,13067,1124,691,18.53053892,92.73802395,658427
2023,6,高雄市,98.82220175,1.959694586,0.484036061,25.12022212,61.97488372,,,,,43738,4019,1900,23.36471149,76.29686082,2731412
2023,7,南投縣,59.09181637,1.439235412,0.321204819,28.12985685,38.58032129,,,,,7672,758,607,19.19500998,66.05823293,472299
2023,7,嘉義市,81.4491018,2.338787879,0.375,29.61212121,52.12804878,,,,,4483,710,423,19.01137725,72.37349398,262177
2023,7,嘉義縣,82.96107784,1.530182927,0.290757576,34.76153846,56.57575758,,,,,7435,795,446,18.37365269,77.8502994,478786
2023,7,基隆市,44.66467066,1.536875,0.372743902,29.28231707,27.15757576,,,,,5475,542,364,16.73053892,71.45508982,361441
2023,7,宜蘭縣,37.67664671,0.706693712,0.23643002,33.91585366,27.79637097,,,,,7894,1105,855,18.69101796,70.52994012,449212
2023,7,屏東縣,61.59041916,1.313043478,0.267995169,34.1468599,37.91898428,,,,,13187,1787,879,21.89600798,68.33932136,789239
2023,7,彰化縣,70.37724551,1.832521315,0.3336618,32.19595092,48.59129383,,,,,20464,2071,1521,17.77100798,76.73952096,1225675
2023,7,新北市,49.94887149,0.882998599,0.455139405,27.76746255,29.74013921,,,,,66838,5148,3225,17.13472147,75.11246598,4047001
2023,7,新竹市,59.24550898,0.884939759,0.431325301,26.40662651,38.13253012,,,,,6257,1139,908,16.31317365,78.49101796,457242
2023,7,新竹縣,47.82335329,0.950175439,0.295387097,28.95113269,29.9516129,,,,,8914,731,550,16.43922156,79.26347305,594641
2023,7,桃園市,53.91716567,1.33798768,0.428618219,27.89793388,32.51381781,,,,,34340,3478,2118,15.93133733,81.25828343,2338648
2023,7,澎湖縣,47.41317365,0.759146341,0.223658537,46.17818182,28.95180723,,,,,1687,77,59,17.84790419,77.81437126,107901
2023,7,臺中市,58.24550898,1.364524104,0.349075426,28.86814815,38.15738499,,,,,47376,7871,5673,18.17473054,70.50898204,2860601
2023,7,臺北市,47.94011976,1.223010381,0.467594828,27.48549088,26.60465116,,,,,33627,4432,3547,16.85610778,74.1970345,2490869
2023,7,臺南市,73.8491018,1.409570552,0.323202934,28.91851852,52.38573156,,,,,25592,3479,2448,19.48797405,71.57285429,1858651
2023,7,臺東縣,29.34131737,0.786728395,0.19730303,31.93975535,14.60240964,,,,,3597,597,359,20.02365269,72.07784431,210219
2023,7,花蓮縣,30.37125749,0.832317073,0.240182927,32.13658537,18.62650602,,,,,4445,760,518,19.97724551,73.95808383,315374
2023,7,苗栗縣,54.60878244,1.542253521,0.301653226,29.78973843,31.72891566,,,,,10616,855,550,16.14021956,80.60179641,532854
2023,7,連江縣,-1,,,,,,,,,118,5,5,,,13950
2023,7,金門縣,71.96407186,1.77030303,0.378242424,36.95670732,41.65060241,,,,,1414,29,27,14.68203593,82.82634731,143601
2023,7,雲林縣,76.0748503,1.562990937,0.292975831,34.90667678,52.26132931,,,,,13113,1115,742,18.00913174,79.5753493,658427
2023,7,高雄市,69.47213266,1.825433255,0.372827811,26.6117096,51.04458001,,,,,42122,4154,2014,21.1988405,68.48839594,2731412
2023,8,南投縣,53.92814371,1.282828283,0.316272545,33.1174,34.312,,,,,8643,761,645,18.09201597,66.45908184,472299
2023,8,嘉義市,78.38922156,2.233536585,0.343536585,34.62787879,54,,,,,5054,624,326,17.58588957,72.86060606,262177
2023,8,嘉義縣,79.03293413,1.325531915,0.278719512,41.00810811,60.67371601,,,,,8043,800,499,17.73862275,79.83832335,478786
2023,8,基隆市,53.9760479,1.191566265,0.272874251,42.22874251,33.97005988,,,,,5475,570,397,15.91257485,85.04790419,361441
2023,8,宜蘭縣,42.23952096,0.497341513,0.22826,38.617,23.99593496,,,,,8857,1168,925,16.7005988,82.85329341,449212
2023,8,屏東縣,83.19760479,1.494424242,0.315458937,40.49541063,54.34140436,,,,,15226,1906,992,20.84081836,67.20858283,789239
2023,8,彰化縣,66.05748503,1.414684466,0.30986715,39.50800971,47.53196622,,,,,22282,2155,1629,16.61646707,75.71407186,1225675
2023,8,新北市,54.577614,0.760750695,0.351113678,36.41055556,32.90465116,,,,,72487,5368,3513,16.02334694,80.87523136,4047001
2023,8,新竹市,54.98802395,0.824096386,0.284371257,38.97844311,35.7375,,,,,6850,1260,959,15.63353293,80.83832335,457242
2023,8,新竹縣,38.73353293,0.766898955,0.218402778,40.63356401,24.97231834,,,,,10101,797,600,15.66467066,82.1497006,594641
2023,8,桃園市,55.46506986,1.07673716,0.317703109,36.94272818,33.72617854,,,,,36043,3563,2102,15.0511976,85.47704591,2338648
2023,8,澎湖縣,62.9760479,0.696385542,0.218443114,49.29041916,36.8253012,,,,,1805,70,51,15.8245509,75.88622754,107901
2023,8,臺中市,50.74610778,1.154741897,0.287640719,37.23233533,30.84356197,,,,,50699,7965,5829,16.71742515,74.00988024,2860601
2023,8,臺北市,51.94610778,0.979843614,0.358309013,35.6419105,26.59431525,,,,,37250,4439,3481,15.37229541,81.92286855,2490869
2023,8,臺南市,78.76526946,1.075492611,0.303305187,35.56307506,58.71980676,,,,,29417,3737,2672,17.85234531,70.55189621,1858651
2023,8,臺東縣,36.70359281,0.724382716,0.208848485,40.5179878,15.56666667,,,,,3631,508,297,19.75331325,68.74550898,210219
2023,8,花蓮縣,35.89820359,0.925903614,0.254156627,38.72228916,18.75757576,,,,,4752,772,547,19.62754491,72.31736527,315374
2023,8,苗栗縣,50.00798403,1.3482,0.249680639,39.00738523,27.47294589,,,,,11629,968,631,15.14401198,83.51896208,532854
2023,8,連江縣,-1,,,,,,,,,136,11,11,,,13950
2023,8,金門縣,95.08383234,2.011801242,0.362875,45.98481013,67.32121212,,,,,1592,48,39,14.31976048,61.98203593,143601
2023,8,雲林縣,72.51347305,1.308120301,0.270451807,41.4001506,53.42878788,,,,,13910,1163,765,16.73073852,79.15668663,658427
2023,8,高雄市,86.22892676,1.693006021,0.405692521,33.49343808,63.9036591,,,,,47551,4639,2371,19.8008483,69.02749047,2731412
2023,9,南投縣,72.38323353,1.524096386,0.331365462,36.90402414,46.95362903,,,,,8705,762,626,17.54670659,62.70758483,472299
2023,9,嘉義市,83.71257485,2.309638554,0.331325301,37.73090909,62.67664671,,,,,5379,599,313,17.63674699,68,262177
2023,9,嘉義縣,78.58682635,1.514545455,0.247039275,44.94199396,61.56797583,,,,,8360,827,469,17.20329341,73.52694611,478786
2023,9,基隆市,49.95808383,1.154545455,0.28186747,40.69096386,31.07228916,,,,,5605,527,376,17.01437126,64.39520958,361441
2023,9,宜蘭縣,42.62674651,0.588821138,0.204959677,40.24352227,29.15060241,,,,,9118,1134,895,17.05,65.00299401,449212
2023,9,屏東縣,74.31497006,1.535679612,0.281949153,44.59891041,45.16606061,,,,,14983,1806,877,20.09381238,63.47205589,789239
2023,9,彰化縣,69.11257485,1.688135593,0.276060241,41.91409478,52.71256039,,,,,22301,2275,1698,17.02994012,69.00598802,1225675
2023,9,新北市,52.29249194,0.921147463,0.315178739,38.31267672,34.64053803,,,,,71840,5184,3237,17.08202413,64.52014154,4047001
2023,9,新竹市,51.0239521,0.922981366,0.267891566,39.64337349,35.85714286,,,,,6709,1134,875,16.73652695,63.36526946,457242
2023,9,新竹縣,52.15568862,1.071036585,0.219079755,42.38731118,32.32121212,,,,,9480,745,526,16.36467066,69.18263473,594641
2023,9,桃園市,51.38622754,1.349391481,0.301417004,40.0730303,33.67201605,,,,,34037,3379,1955,16.26664671,69.88443114,2338648
2023,9,澎湖縣,59.34131737,0.747590361,0.180797546,53.99818182,28.95180723,,,,,1997,52,34,16.33053892,71.75449102,107901
2023,9,臺中市,63.84071856,1.388754534,0.287521161,40.14460606,42.99879518,,,,,48989,7782,5827,17.0605988,65.07664671,2860601
2023,9,臺北市,51.9760479,1.168430182,0.330880069,38.08055315,31.95274914,,,,,34280,4060,3172,16.30329341,66.04704876,2490869
2023,9,臺南市,78.09101796,1.426360339,0.278395657,38.6758162,59.78795181,,,,,27758,3439,2546,17.41686627,66.33483034,1858651
2023,9,臺東縣,41.7005988,0.832110092,0.19686747,41.78493976,19.14199396,,,,,3323,368,217,18.26257485,65.23053892,210219
2023,9,花蓮縣,43.74251497,0.738554217,0.23313253,40.91445783,26.74698795,,,,,4615,749,507,18.63772455,63.88622754,315374
2023,9,苗栗縣,54.48702595,1.558181818,0.239052419,40.81529175,33.016,,,,,11636,902,582,15.77065868,71.78642715,532854
2023,9,連江縣,9.988023952,1.728,0.2072,60.332,32.28,,,,,79,5,5,12.37692308,68.18518519,13950
2023,9,金門縣,86.67065868,2.537575758,0.296181818,48.85515152,59.02994012,,,,,1566,28,23,14.72934132,60.35,143601
2023,9,雲林縣,75.66766467,1.614954683,0.250197568,43.66536145,56.66866567,,,,,14240,1279,883,16.97215569,68.66766467,658427
2023,9,高雄市,81.96315062,1.790600279,0.367999069,37.95557621,60.77746871,,,,,47926,4614,2434,19.53324261,64.70127019,2731412
2023,10,南投縣,88.74650699,1.787423935,0.334210526,48.98760163,48.21052632,,,,,9126,820,658,19.42045908,56.14814815,472299
2023,10,嘉義市,83.58083832,2.05508982,0.315988024,49.38502994,49.47530864,,,,,5377,685,390,20.65269461,54.2654321,262177
2023,10,嘉義縣,101.8712575,1.972891566,0.318398792,47.74307229,62.88379205,,,,,8828,951,560,19.54221557,66.31137725,478786
2023,10,基隆市,51.99401198,1.564848485,0.35491018,32.85568862,27.53012048,,,,,5961,564,404,18.2257485,65.74850299,361441
2023,10,宜蘭縣,46.40319361,0.740162272,0.231995968,44.0097166,31.18240343,,,,,9615,1297,1002,19.45718563,57.38922156,449212
2023,10,屏東縣,71.94850299,1.381953028,0.23406135,51.67657213,38.67813268,,,,,15515,2014,1115,21.90499002,56.47804391,789239
2023,10,彰化縣,99.56407186,2.344657863,0.371856287,45.08311377,64.47889023,,,,,22380,2250,1650,19.83368263,65.62724551,1225675
2023,10,新北市,57.54951635,1.208845438,0.385236549,38.04767442,32.13000932,,,,,75487,5517,3568,19.64936037,56.78920082,4047001
